2) 3, 0.954929658551, 785992
3) 4, 1.27323954474, 523653
4) 4, 0.810569469139, 308150
5) 5, 1.01321183642, 164688
6) 5, 0.967546032996, 80300
7) 4, 0.774036826397, 36884
8) 4, 0.98553429645, 15922
9) 3, 0.739150722337, 6366
10) 2, 0.784263274333, 2466
11) 1, 0.392131637166, 909
12) 1, 0.748916260773, 307
13) 0, 0.0, 106
14) 0, 0.0, 41
15) 0, 0.0, 16
16) 0, 0.0, 3
17) 0, 0.0, 1
18) 0, 0.0, 2
19) 0, 0.0, 0
20) 0, 0.0, 0
